Hybas_ID,Lat,Long,Gauge_ID,Gauge_Lat,Gauge_Long
hybas_4121481090,26.652083,81.414583,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121483240,26.49375,80.364583,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121484030,26.435417,80.410417,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121484400,26.40625,80.45625,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121485120,26.360417,80.514583,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121488730,26.077083,80.764583,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121488880,26.06875,81.01875,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121489520,26.027083,80.81875,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121490110,25.985417,81.102083,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121490320,25.964583,81.164583,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121490980,25.914583,81.214583,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121492210,25.835417,81.285417,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121492950,25.772917,81.385417,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121493570,25.722917,80.585417,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121493670,25.714583,80.81875,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121494150,25.685417,80.85625,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121494160,25.685417,81.410417,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121495070,25.61875,81.477083,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4121495900,25.55625,81.647917,CWC_013-MGD2LKN,26.06138889,81.02222222
hybas_4120918000,25.20625,82.99375,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4120918290,25.19375,82.685417,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4120918450,25.189583,82.464583,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4120919090,25.160417,82.527083,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4120919620,25.14375,82.747917,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4120919690,25.139583,82.872917,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4120938060,24.539583,82.977083,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4120938230,24.535417,82.99375,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4120938340,24.53125,82.997917,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4120938450,24.527083,83.039583,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4120940020,24.472917,83.135417,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4120950100,24.152083,82.88125,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4120950620,24.127083,82.84375,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4121500210,25.227083,82.614583,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4121500510,25.20625,82.927083,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4121508300,24.61875,82.872917,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4121508470,24.60625,82.78125,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4121509640,24.50625,83.385417,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4121510140,24.46875,83.222917,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4121510820,24.410417,82.98125,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4121511890,24.322917,82.985417,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4121512540,24.277083,83.014583,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4121512910,24.247917,83.010417,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4121513710,24.18125,82.989583,CWC_013-MGD3VNS,24.53333333,83.02388889
hybas_4120883570,26.285417,83.672917,CWC_013-MGD5PTN,25.91416667,84.37166667
hybas_4120883690,26.28125,83.672917,CWC_013-MGD5PTN,25.91416667,84.37166667
hybas_4120884240,26.260417,83.764583,CWC_013-MGD5PTN,25.91416667,84.37166667
hybas_4120886450,26.19375,83.839583,CWC_013-MGD5PTN,25.91416667,84.37166667
hybas_4120888940,26.13125,83.89375,CWC_013-MGD5PTN,25.91416667,84.37166667
hybas_4120889880,26.102083,84.035417,CWC_013-MGD5PTN,25.91416667,84.37166667
hybas_4120889890,26.102083,84.04375,CWC_013-MGD5PTN,25.91416667,84.37166667
hybas_4120890380,26.089583,84.097917,CWC_013-MGD5PTN,25.91416667,84.37166667
hybas_4120894080,25.964583,84.247917,CWC_013-MGD5PTN,25.91416667,84.37166667
hybas_4120901740,25.747917,84.35625,CWC_013-MGD5PTN,25.91416667,84.37166667
hybas_4120903260,25.702083,84.31875,CWC_013-MGD5PTN,25.91416667,84.37166667
hybas_4120903570,25.689583,84.49375,CWC_013-MGD5PTN,25.91416667,84.37166667
hybas_4120908520,25.522917,83.79375,CWC_013-MGD5PTN,25.91416667,84.37166667
hybas_4120908790,25.514583,83.877083,CWC_013-MGD5PTN,25.91416667,84.37166667
hybas_4121443640,29.489583,78.685417,CWC_014-HGDDDN,30.10583333,78.30833333
hybas_4121444610,29.422917,78.622917,CWC_014-HGDDDN,30.10583333,78.30833333
hybas_4120888130,26.15625,79.939583,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120889340,26.11875,79.777083,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120890150,26.09375,79.902083,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120891070,26.060417,80.95625,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120894510,25.952083,80.122917,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120895450,25.922917,80.227083,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120895600,25.91875,80.227083,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120896380,25.902083,79.752083,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120896390,25.902083,80.36875,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120896950,25.885417,79.902083,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120897350,25.877083,80.54375,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120900650,25.777083,80.522917,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120900980,25.76875,80.522917,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120901490,25.75625,80.414583,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120903710,25.685417,80.710417,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120905420,25.627083,80.94375,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120908740,25.514583,80.285417,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120915210,25.29375,80.310417,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120915760,25.277083,80.34375,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4121488730,26.077083,80.764583,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4121488870,26.06875,80.072917,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4121489520,26.027083,80.81875,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4121491050,25.910417,79.652083,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4121491410,25.885417,79.989583,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4121493570,25.722917,80.585417,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4121493670,25.714583,80.81875,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4121494150,25.685417,80.85625,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4121494550,25.65625,80.31875,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4121497870,25.39375,80.310417,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4121500920,25.172917,80.427083,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4121502340,25.072917,80.314583,CWC_014-LYDAGRA,25.48333333,80.31333333
hybas_4120841490,27.63125,81.860417,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4120842800,27.577083,81.964583,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4120846890,27.44375,82.227083,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4120855330,27.197917,82.885417,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4120856680,27.15625,83.03125,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4120856800,27.152083,83.027083,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4120859620,27.052083,83.202083,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4120859810,27.047917,83.197917,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4120865920,26.852083,83.235417,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4120866750,26.814583,81.88125,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4120866980,26.80625,82.14375,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4120867450,26.79375,82.06875,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4120871310,26.660417,82.397917,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4120874590,26.560417,82.672917,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4121471420,27.385417,82.34375,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4121472020,27.335417,82.477083,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4121473290,27.23125,82.514583,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4121473650,27.20625,82.76875,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4121473840,27.19375,82.610417,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4121479310,26.79375,81.927083,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4121479670,26.764583,82.264583,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4121480880,26.672917,82.510417,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4121481690,26.614583,82.602083,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4121482210,26.572917,83.139583,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4121482270,26.56875,82.785417,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4121482700,26.535417,82.86875,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4121483130,26.502083,82.939583,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4121483560,26.472917,83.18125,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4121483670,26.464583,83.01875,CWC_014-MGD1LKN,27.11666667,82.53555556
hybas_4120848560,27.389583,81.402083,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4120857030,27.14375,81.460417,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4120860680,27.027083,80.83125,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4120862490,26.964583,80.83125,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4120863280,26.94375,80.847917,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4120865130,26.885417,80.902083,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4120867990,26.772917,81.185417,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4120868960,26.74375,81.202083,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4120870440,26.697917,81.28125,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4120870650,26.689583,81.56875,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4120871820,26.639583,80.26875,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4120872640,26.610417,80.277083,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4120873800,26.58125,80.277083,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4120874100,26.572917,80.285417,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4120884830,26.239583,80.572917,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4120885490,26.21875,80.60625,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4121469900,27.50625,81.327083,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4121476160,27.03125,81.50625,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4121478760,26.839583,81.089583,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4121478990,26.822917,81.014583,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4121481090,26.652083,81.414583,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4121483240,26.49375,80.364583,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4121484030,26.435417,80.410417,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4121484400,26.40625,80.45625,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4121485120,26.360417,80.514583,CWC_014-MGD2LKN,26.86111111,80.94638889
hybas_4120889880,26.102083,84.035417,CWC_014-MGD5PTN,25.75416667,84.71694444
hybas_4120889890,26.102083,84.04375,CWC_014-MGD5PTN,25.75416667,84.71694444
hybas_4120890380,26.089583,84.097917,CWC_014-MGD5PTN,25.75416667,84.71694444
hybas_4120894080,25.964583,84.247917,CWC_014-MGD5PTN,25.75416667,84.71694444
hybas_4120901740,25.747917,84.35625,CWC_014-MGD5PTN,25.75416667,84.71694444
hybas_4120903260,25.702083,84.31875,CWC_014-MGD5PTN,25.75416667,84.71694444
hybas_4120903570,25.689583,84.49375,CWC_014-MGD5PTN,25.75416667,84.71694444
hybas_4121443640,29.489583,78.685417,CWC_015-HGDDDN,29.975,78.1875
hybas_4121444610,29.422917,78.622917,CWC_015-HGDDDN,29.975,78.1875
hybas_4121445720,29.339583,78.072917,CWC_015-HGDDDN,29.975,78.1875
hybas_4121446370,29.285417,78.09375,CWC_015-HGDDDN,29.975,78.1875
hybas_4120857030,27.14375,81.460417,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4120860680,27.027083,80.83125,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4120862490,26.964583,80.83125,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4120863280,26.94375,80.847917,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4120865130,26.885417,80.902083,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4120866090,26.84375,80.122917,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4120867990,26.772917,81.185417,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4120868960,26.74375,81.202083,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4120870440,26.697917,81.28125,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4120871820,26.639583,80.26875,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4120872640,26.610417,80.277083,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4120873800,26.58125,80.277083,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4120874100,26.572917,80.285417,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4120884830,26.239583,80.572917,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4120885490,26.21875,80.60625,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4120891070,26.060417,80.95625,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4120894510,25.952083,80.122917,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4121478760,26.839583,81.089583,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4121478990,26.822917,81.014583,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4121480010,26.74375,80.13125,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4121481090,26.652083,81.414583,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4121483240,26.49375,80.364583,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4121484030,26.435417,80.410417,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4121484400,26.40625,80.45625,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4121485120,26.360417,80.514583,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4121488730,26.077083,80.764583,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4121488880,26.06875,81.01875,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4121489520,26.027083,80.81875,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4121490110,25.985417,81.102083,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4121490320,25.964583,81.164583,CWC_015-MGD2LKN,26.65166667,80.79416667
hybas_4120794740,29.102083,77.139583,CWC_015-UYDDEL,28.6625,77.24666667
hybas_4120799420,28.960417,77.197917,CWC_015-UYDDEL,28.6625,77.24666667
hybas_4120802730,28.860417,77.214583,CWC_015-UYDDEL,28.6625,77.24666667
hybas_4120816480,28.43125,77.45625,CWC_015-UYDDEL,28.6625,77.24666667
hybas_4120818090,28.377083,77.489583,CWC_015-UYDDEL,28.6625,77.24666667
hybas_4121447540,29.19375,77.147917,CWC_015-UYDDEL,28.6625,77.24666667
hybas_4121459610,28.289583,77.497917,CWC_015-UYDDEL,28.6625,77.24666667
hybas_4121462750,28.052083,77.502083,CWC_015-UYDDEL,28.6625,77.24666667
hybas_4121463640,27.99375,77.54375,CWC_015-UYDDEL,28.6625,77.24666667
hybas_4120871820,26.639583,80.26875,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120872640,26.610417,80.277083,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120873800,26.58125,80.277083,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120874100,26.572917,80.285417,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120881440,26.352083,79.514583,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120884830,26.239583,80.572917,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120885490,26.21875,80.60625,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120886430,26.19375,79.702083,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120886610,26.189583,79.70625,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120888130,26.15625,79.939583,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120889340,26.11875,79.777083,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120890150,26.09375,79.902083,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120894510,25.952083,80.122917,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120895450,25.922917,80.227083,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120895600,25.91875,80.227083,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120896380,25.902083,79.752083,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120896390,25.902083,80.36875,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120896950,25.885417,79.902083,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120897350,25.877083,80.54375,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120900650,25.777083,80.522917,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120900980,25.76875,80.522917,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120901490,25.75625,80.414583,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120903710,25.685417,80.710417,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120908740,25.514583,80.285417,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120915210,25.29375,80.310417,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120915760,25.277083,80.34375,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121483240,26.49375,80.364583,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121484030,26.435417,80.410417,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121484190,26.422917,79.48125,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121484400,26.40625,80.45625,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121485120,26.360417,80.514583,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121486100,26.289583,79.535417,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121488730,26.077083,80.764583,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121488870,26.06875,80.072917,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121489520,26.027083,80.81875,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121491050,25.910417,79.652083,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121491280,25.89375,79.53125,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121491410,25.885417,79.989583,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121491890,25.85625,79.50625,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121492310,25.827083,79.55625,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121493570,25.722917,80.585417,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121493670,25.714583,80.81875,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121494550,25.65625,80.31875,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4121497870,25.39375,80.310417,CWC_016-LYDAGRA,25.96083333,80.15444444
hybas_4120853790,27.24375,83.86875,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120859620,27.052083,83.202083,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120859810,27.047917,83.197917,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120865920,26.852083,83.235417,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120868460,26.760417,83.33125,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120868750,26.752083,83.327083,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120874710,26.55625,83.44375,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120881060,26.364583,83.602083,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120881320,26.35625,83.310417,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120883140,26.297917,83.397917,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120883570,26.285417,83.672917,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120883690,26.28125,83.672917,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120883800,26.277083,83.51875,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120884240,26.260417,83.764583,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120886450,26.19375,83.839583,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120888940,26.13125,83.89375,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120889880,26.102083,84.035417,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120889890,26.102083,84.04375,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120890380,26.089583,84.097917,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4121473660,27.20625,83.947917,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4121475280,27.09375,84.00625,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4121482210,26.572917,83.139583,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4121483560,26.472917,83.18125,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4121483770,26.45625,83.477083,CWC_016-MGD1LKN,26.75,83.83305556
hybas_4120865130,26.885417,80.902083,CWC_016-MGD2LKN,26.2,81.25
hybas_4120865790,26.85625,81.76875,CWC_016-MGD2LKN,26.2,81.25
hybas_4120866750,26.814583,81.88125,CWC_016-MGD2LKN,26.2,81.25
hybas_4120867990,26.772917,81.185417,CWC_016-MGD2LKN,26.2,81.25
hybas_4120868960,26.74375,81.202083,CWC_016-MGD2LKN,26.2,81.25
hybas_4120870440,26.697917,81.28125,CWC_016-MGD2LKN,26.2,81.25
hybas_4120870650,26.689583,81.56875,CWC_016-MGD2LKN,26.2,81.25
hybas_4120878590,26.435417,81.822917,CWC_016-MGD2LKN,26.2,81.25
hybas_4120884830,26.239583,80.572917,CWC_016-MGD2LKN,26.2,81.25
hybas_4120885490,26.21875,80.60625,CWC_016-MGD2LKN,26.2,81.25
hybas_4120891070,26.060417,80.95625,CWC_016-MGD2LKN,26.2,81.25
hybas_4120903710,25.685417,80.710417,CWC_016-MGD2LKN,26.2,81.25
hybas_4120905420,25.627083,80.94375,CWC_016-MGD2LKN,26.2,81.25
hybas_4120906500,25.58125,81.560417,CWC_016-MGD2LKN,26.2,81.25
hybas_4120907640,25.547917,81.01875,CWC_016-MGD2LKN,26.2,81.25
hybas_4120908760,25.514583,81.71875,CWC_016-MGD2LKN,26.2,81.25
hybas_4120908900,25.510417,81.122917,CWC_016-MGD2LKN,26.2,81.25
hybas_4121478760,26.839583,81.089583,CWC_016-MGD2LKN,26.2,81.25
hybas_4121478990,26.822917,81.014583,CWC_016-MGD2LKN,26.2,81.25
hybas_4121479310,26.79375,81.927083,CWC_016-MGD2LKN,26.2,81.25
hybas_4121481090,26.652083,81.414583,CWC_016-MGD2LKN,26.2,81.25
hybas_4121483250,26.49375,81.78125,CWC_016-MGD2LKN,26.2,81.25
hybas_4121488730,26.077083,80.764583,CWC_016-MGD2LKN,26.2,81.25
hybas_4121488880,26.06875,81.01875,CWC_016-MGD2LKN,26.2,81.25
hybas_4121489520,26.027083,80.81875,CWC_016-MGD2LKN,26.2,81.25
hybas_4121490110,25.985417,81.102083,CWC_016-MGD2LKN,26.2,81.25
hybas_4121490320,25.964583,81.164583,CWC_016-MGD2LKN,26.2,81.25
hybas_4121490980,25.914583,81.214583,CWC_016-MGD2LKN,26.2,81.25
hybas_4121492210,25.835417,81.285417,CWC_016-MGD2LKN,26.2,81.25
hybas_4121492950,25.772917,81.385417,CWC_016-MGD2LKN,26.2,81.25
hybas_4121493570,25.722917,80.585417,CWC_016-MGD2LKN,26.2,81.25
hybas_4121493670,25.714583,80.81875,CWC_016-MGD2LKN,26.2,81.25
hybas_4121494150,25.685417,80.85625,CWC_016-MGD2LKN,26.2,81.25
hybas_4121494160,25.685417,81.410417,CWC_016-MGD2LKN,26.2,81.25
hybas_4121495070,25.61875,81.477083,CWC_016-MGD2LKN,26.2,81.25
hybas_4121495900,25.55625,81.647917,CWC_016-MGD2LKN,26.2,81.25
,,,CWC_017-HGDDDN,30.25916667,79.21777778
hybas_4120884830,26.239583,80.572917,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120885490,26.21875,80.60625,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120888130,26.15625,79.939583,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120890150,26.09375,79.902083,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120891070,26.060417,80.95625,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120894510,25.952083,80.122917,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120895450,25.922917,80.227083,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120895600,25.91875,80.227083,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120896390,25.902083,80.36875,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120896950,25.885417,79.902083,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120897350,25.877083,80.54375,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120900650,25.777083,80.522917,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120900980,25.76875,80.522917,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120901490,25.75625,80.414583,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120903710,25.685417,80.710417,CWC_017-LYDAGRA,25.77694444,80.53888889
hybas_4120905420,25.627083,80.94375,CWC_017-LYDAGRA,25.77694444,80.53888889
